utc_timestamp,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z1_1,Z1_2,Z1_3,Z1_4,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,EAST_ANGLIA,HORNSEA
2014-03-29 00:00:00,-0.46970216720450236,-3.91364617527587,-2.0992952748528393,-2.8968066163737074,-5.180274360618956,-0.8180461962095084,-1.9422113667586645,-0.9638294698455837,-0.02067987102794324,-0.01635885281016834,-0.07992511343682081,-0.12299276999191787,-0.29235350168095636,-0.1858559671340934,-0.015735770769775434,-1.036356095240773,-0.1511041389450359,-1.390698225906432,-2.5557111321639443,-3.7463555059449827,0,0
2014-03-29 01:00:00,-0.45464973455600577,-3.788226495366798,-2.032019662900486,-2.8039733498205646,-5.014263351178583,-0.7918304660478008,-1.879969785117099,-0.9329418580940071,-0.02001714816319609,-0.01583460457942829,-0.07736377250434988,-0.11905125020380643,-0.2829845191621068,-0.17989988555103975,-0.015231490299676817,-1.0031442401277464,-0.1462617408613393,-1.3461308535555052,-2.47380887074823,-3.6262969499749635,0,0
2014-03-29 02:00:00,-0.43383824748748684,-3.614821298511382,-1.9390044300229659,-2.6756221144079904,-4.784736599132615,-0.7555846085181445,-1.7939146004365694,-0.8902366590370576,-0.019100867808267905,-0.015109779195417672,-0.07382246360505307,-0.11360170659739238,-0.27003096785984,-0.17166500965161854,-0.014534272333156819,-0.9572255431737814,-0.13956664330117596,-1.2845120232296432,-2.360570838455434,-3.4603040408298313,0,0
2014-03-29 03:00:00,-0.41559861211886834,-3.462845250319676,-1.8574838771750408,-2.5631323281025047,-4.583574411592707,-0.723817958552805,-1.718493983688509,-0.8528089030781241,-0.018297819976352075,-0.014474526622319664,-0.070718784236147,-0.10882560924408333,-0.25867819658961977,-0.1644477871044382,-0.013923215495175684,-0.9169814084665916,-0.1336989156442019,-1.2305079535884784,-2.2613265887734992,-3.314824281184818,0,0
2014-03-29 04:00:00,-0.4057529957953234,-3.3808097364168863,-1.8134797033194134,-2.5024111977784362,-4.474988594097117,-0.7066705627237635,-1.6777825089040885,-0.8326056853286651,-0.017864340869850795,-0.014131622119194095,-0.06904344173943645,-0.10624750825060163,-0.25255005708043515,-0.16055198531426473,-0.013593371665677218,-0.8952579309083853,-0.13053156092279025,-1.2013569678998222,-2.207755298287749,-3.236295414386818,0,0
2014-03-29 05:00:00,-0.4066365767474364,-3.3881718979209823,-1.8174287958449185,-2.5078605299870063,-4.484733475154413,-0.708209431580216,-1.681436102794998,-0.8344187946138729,-0.017903242840947065,-0.014162395600243825,-0.06919379298914125,-0.10647887628847819,-0.25310001831843887,-0.16090160855184438,-0.013622973034991182,-0.897207473766173,-0.13081581070548104,-1.203973082000086,-2.2125629782031364,-3.2433428767917665,0,0
2014-03-29 06:00:00,-0.4330966706169635,-3.60864234153473,-1.9356900130819172,-2.6710485677329405,-4.7765578596738125,-0.7542930578707647,-1.7908481912781276,-0.8887149423155439,-0.019068217939669254,-0.01508395145239379,-0.07369627594905083,-0.11340752270846027,-0.26956939324937257,-0.17137157586293564,-0.014509428326768313,-0.9555893197038525,-0.13932807651927478,-1.2823163560383504,-2.356535821383591,-3.4543892063113923,0,0
2014-03-29 07:00:00,-0.4813149454322733,-4.010406012186853,-2.1511976337594767,-2.9684264111149163,-5.30834994022914,-0.8382713297514546,-1.9902300293249036,-0.9876589061654584,-0.021191154076637055,-0.016763304275393368,-0.08190115843294093,-0.12603360706115269,-0.29958156366614846,-0.19045101539942624,-0.01612481733790183,-1.061978658514555,-0.1548399932318291,-1.4250814397956164,-2.6188977824804702,-3.8389792975528807,0,0
2014-03-29 08:00:00,-0.5313634950769601,-4.427419874526033,-2.3748855175255827,-3.2770921569289313,-5.860327845831724,-0.9254372585490818,-2.197180026145707,-1.090358596391875,-0.023394672868018558,-0.018506402166281674,-0.09041748279121953,-0.13913895377801802,-0.3307329395045036,-0.21025467449947477,-0.017801523471185708,-1.1724063361021035,-0.1709407130656715,-1.5732656170462866,-2.891218509116368,-4.238167703776049,0,0
2014-03-29 09:00:00,-0.5543997127570492,-4.619361942311406,-2.4778440012262495,-3.4191640323666554,-6.114390816254099,-0.9655577680208773,-2.292434438301562,-1.1376289456133655,-0.024408902828742706,-0.019308710779363934,-0.09433735465852305,-0.1451710490512284,-0.34507121463817275,-0.21936985176494478,-0.018573273456871223,-1.2232337034658554,-0.1783515109715384,-1.6414714489460278,-3.016561592624694,-4.4219051164764975,0,0
2014-03-29 10:00:00,-0.5514807399688187,-4.5950405159139445,-2.464797891990206,-3.4011617741776288,-6.082197905618386,-0.9604740048343826,-2.28036452991195,-1.1316392095818752,-0.02428038738851396,-0.01920704838661036,-0.09384065856574829,-0.14440670821181475,-0.3432543784054818,-0.21821484642651193,-0.01847548321895902,-1.2167932493820923,-0.17741247151086348,-1.6328289291505125,-3.000679078618502,-4.398623321031578,0,0
2014-03-29 11:00:00,-0.5412406678630804,-4.509718322768255,-2.419030730399978,-3.338007906260448,-5.969261694793646,-0.9426396139801392,-2.2380219864262307,-1.110626568044377,-0.023829541330630418,-0.018850405722301875,-0.09209819497541953,-0.14172531791570958,-0.33688072048647405,-0.2141629628338475,-0.018132424492445388,-1.194199440190945,-0.17411821956503631,-1.602510035381381,-2.944961502456239,-4.316948265659939,0,0
2014-03-29 12:00:00,-0.5243264039226315,-4.368785516832694,-2.3434338163403106,-3.233692118267818,-5.782716828839684,-0.9131812672994785,-2.1680817605145344,-1.0759184760132552,-0.023084846455358993,-0.018261313370778465,-0.08922004248107065,-0.1372962726192154,-0.3263528910732595,-0.20747017514303667,-0.0175657697084352,-1.156879619770437,-0.16867686658209843,-1.5524301368906124,-2.8529287726473864,-4.18203969962235,0,0
2014-03-29 13:00:00,-0.5061341032478762,-4.2172038701501355,-2.2621248220205374,-3.1214942604735056,-5.582076688499273,-0.8814970567371632,-2.0928568720106298,-1.0385878509088862,-0.02228388265760903,-0.017627709377022405,-0.08612441764339876,-0.13253256998222115,-0.31502958201221803,-0.20027168241215523,-0.016956298658095885,-1.1167399248592,-0.1628243665920542,-1.4985662162191045,-2.753942077246633,-4.036937482606173,0,0
2014-03-29 14:00:00,-0.49076610597362497,-4.089154846846743,-2.193438819880504,-3.026714803845873,-5.4125853643955795,-0.8547317305552941,-2.029310435408025,-1.007052700126878,-0.021607266231756073,-0.01709247061733602,-0.08350937983603327,-0.12850841875201094,-0.30546418476550996,-0.1941907353871088,-0.016441446270385136,-1.0828318044398202,-0.15788045072882517,-1.453064517403798,-2.670322787289708,-3.914361975777243,0,0
2014-03-29 15:00:00,-0.48805225019213505,-4.066542493655589,-2.1813094642664526,-3.009977569205265,-5.382654658291027,-0.8500052047819044,-2.018088682743089,-1.0014838644651685,-0.021487781606246106,-0.016997952068397566,-0.08304758671193999,-0.1277977883499615,-0.30377501810592705,-0.19311689258597126,-0.016350527778920817,-1.0768439228051865,-0.15700739782484635,-1.44502930981013,-2.655556341835303,-3.892716198390615,0,0
2014-03-29 16:00:00,-0.5054871957650792,-4.211813716191779,-2.259233522135793,-3.1175045708208025,-5.574942043439467,-0.8803703848958319,-2.0901819193404996,-1.0372603958965019,-0.02225540085734212,-0.017605178792682426,-0.0860143390498649,-0.13236317552591867,-0.31462693182010815,-0.2000157082560701,-0.016934626226991017,-1.1153125809811768,-0.16261625514401273,-1.4966508469671256,-2.750422168737152,-4.031777733345407,0,0
2014-03-29 17:00:00,-0.544569874664792,-4.537457895578333,-2.433910346880006,-3.358540211546311,-6.0059790144916745,-0.9484378519928439,-2.2517882062651933,-1.117458104815428,-0.023976118400296717,-0.018966355802685683,-0.09266469700555723,-0.14259707962985163,-0.338952895865381,-0.2154802932468709,-0.01824395822325336,-1.2015450391729667,-0.1751892321391034,-1.6123671795805903,-2.963076153566004,-4.343502097221443,0,0
