Name_1,geometry,Total consumption
Z7,"POLYGON ((-1.779184449748251 55.64500687148037, -1.768625454999977 55.64191315300017, -1.756499803999901 55.63361237200009, -1.747670050999943 55.61920807500012, -1.767974412999934 55.61920807500012, -1.767974412999934 55.61298248900009, -1.755970831999917 55.60887278900013, -1.720855272999927 55.61456940300012, -1.699126756999959 55.61298248900009, -1.630848761999886 55.58510976800012, -1.630848761999886 55.57827383000001, -1.636341925999886 55.57168203300013, -1.634673631999874 55.56439850500003, -1.627674933999913 55.55711497600011, -1.617176886999943 55.55027903900007, -1.630848761999886 55.54413483300011, -1.630848761999886 55.53729889500009, -1.622222459999961 55.53408437700004, -1.602935350999928 55.52362702000006, -1.602935350999928 55.51679108300014, -1.611317511999886 55.50804271000005, -1.606353318999936 55.50324127800017, -1.596343553999958 55.49990469000015, -1.589344855999883 55.49567291900003, -1.58495032499988 55.483710028, -1.581369594999927 55.41665273600002, -1.583119269999912 55.40692780200006, -1.588286912999905 55.39057038000006, -1.589100714999915 55.385199286, -1.589344855999883 55.37653229400009, -1.583322719999956 55.35472239800005, -1.558583136999886 55.32892487200012, -1.555816209999932 55.31134674700009, -1.557036912999934 55.30662669500008, -1.558990037999905 55.30206940300003, -1.561919725999928 55.29779694200012, -1.565744594999927 55.29364655200008, -1.570057745999947 55.28620026200009, -1.568226691999968 55.27960846600003, -1.564279751999976 55.27326080900001, -1.56208248599998 55.26666901200012, -1.556467251999976 55.25503164300012, -1.54393469999988 55.24388255400008, -1.520985480999883 55.22939687700013, -1.529164191999911 55.21625397300009, -1.524077928999958 55.21010976800009, -1.514271613999938 55.20477936400015, -1.507964647999898 55.19464752800009, -1.510812954999949 55.18475983300009, -1.517567511999886 55.17621491100006, -1.52212480399993 55.16746653899999, -1.517933722999913 55.15713125199999, -1.500721808999884 55.14179108300003, -1.495961066999968 55.13458893400009, -1.49254309799997 55.11298248900009, -1.483754035999908 55.09170156500012, -1.480091925999943 55.08539459800006, -1.476226365999935 55.08364492400007, -1.463286912999934 55.08030833500005, -1.45958411399991 55.07859935100005, -1.458078579999949 55.07575104400011, -1.454701300999943 55.067572333, -1.438303188999924 55.04230377800015, -1.42918860599994 55.03327057500012, -1.42406165299991 55.02435944200001, -1.41950436099998 55.01170482000013, -1.412912563999981 55.00031159100014, -1.401519334999932 54.995428778, -1.398182745999918 54.99262116100014, -1.370228644999969 54.97553131700001, -1.362660285999937 54.96478913000009, -1.361724412999934 54.958685614, -1.363514777999939 54.95425039300012, -1.364003058999913 54.94818756700003, -1.36286373599998 54.92593008000007, -1.36034094999988 54.91705963700004, -1.353138800999943 54.91351959800015, -1.355824347999913 54.90428294499999, -1.296783006999959 54.77993398600016, -1.275461391999926 54.74843984600015, -1.24046790299991 54.72166575700005, -1.225087042999888 54.71503327000009, -1.172230597999913 54.70123932500017, -1.172230597999913 54.693793036, -1.192616339999887 54.693793036, -1.192453579999921 54.68927643400015, -1.190785285999908 54.68618398600016, -1.185170050999915 54.68008047100007, -1.182728644999969 54.67206452000003, -1.178822394999969 54.66474030200011, -1.172922329999949 54.6583519550001, -1.16470292899993 54.652777411, -1.172922329999949 54.64419179900007, -1.182484503999916 54.63922760600003, -1.206288214999915 54.63296133000007, -1.20372473899991 54.62571849200005, -1.198841925999943 54.62156810100002, -1.191802537999962 54.61977773600013, -1.182118292999917 54.61928945500013, -1.179351365999963 54.62091705900015, -1.178456183999856 54.62421295800009, -1.176991339999915 54.62677643400009, -1.172230597999913 54.62612539300007, -1.169585740999906 54.62360260600015, -1.165435350999957 54.61871979400017, -1.162953253999945 54.61395905200008, -1.16470292899993 54.61180247600008, -1.152658657999922 54.61318594000015, -1.14671790299991 54.61847565300003, -1.138050910999908 54.64655182500003, -1.12059485599994 54.63300202000006, -1.103627081999974 54.6246605490001, -1.084217902999882 54.62042877800017, -1.042062954999921 54.61709219000015, -0.9934789699999556 54.59813060100014, -0.7879125639999529 54.56077708500008, -0.6248720813114815 54.50031525665472, -1.086382027682355 54.42045407464039, -2.048195788260286 54.49804041206401, -2.597742492228906 54.500766868822, -3.621415839105758 54.52405698507248, -3.616200324999909 54.52757396000005, -3.611561652999882 54.5299339860001, -3.590321417999888 54.56464264500009, -3.563832160999937 54.64276764500009, -3.530140753999916 54.68805573100003, -3.516021287999905 54.71287669499999, -3.509185350999957 54.72166575700005, -3.500721808999941 54.72597890800013, -3.47887122299997 54.73090241100012, -3.468129035999965 54.73529694200001, -3.455433722999913 54.74502187700013, -3.439564581999974 54.76146067900014, -3.430978969999956 54.78046295800014, -3.440174933999941 54.79743073100012, -3.407541469999984 54.85602448100015, -3.387928839999944 54.88336823100003, -3.364491339999944 54.89980703300013, -3.344960089999887 54.90253327000009, -3.333363410999965 54.89728424700012, -3.322743292999917 54.88987864800011, -3.306467251999976 54.88617584800006, -3.295725063999981 54.88690827000009, -3.254628058999884 54.89980703300013, -3.267323370999947 54.90550364800011, -3.317290818999965 54.92031484600007, -3.291493292999945 54.93667226800009, -3.276519334999932 54.94342682500003, -3.213612433999884 54.95441315300009, -3.201039191999968 54.95221588700009, -3.193674282999979 54.94863515800013, -3.187977667999917 54.94448476800009, -3.180165167999917 54.94082265800013, -3.142811652999882 54.93353913000011, -3.12279212099989 54.93268463700012, -3.039540167999945 54.94717031500006, -3.021839972999942 54.95441315300009, -3.090728318999908 54.95441315300009, -3.090728318999908 54.96124909100011, -3.071522589999944 54.96312083500008, -3.05622311099998 54.96881745000015, -3.040923631999931 54.97247955900009, -3.021839972999942 54.96808502800012, -3.021839972999942 54.97553131700001, -3.033621993251579 54.97870716938949, -3.02343405005314 55.05370841219339, -2.918156917253946 55.06171578917618, -2.685006589899843 55.1891024264829, -2.631140241836541 55.21773449669905, -2.622915649578484 55.26249974731714, -2.44892670949291 55.35574271826116, -2.365270136588808 55.34654569082668, -2.332644924309388 55.36768306711578, -2.32920126618491 55.40226719605014, -2.187675715831111 55.43123644788887, -2.154405108491372 55.46805688223992, -1.779184449748251 55.64500687148037))",13570.455151634229
Z6,"POLYGON ((-2.142934972128522 55.91611608188053, -2.138010219999984 55.91461823100015, -2.132557745999947 55.90643951999998, -2.13109290299991 55.8972028670001, -2.128773566999939 55.88979726800012, -2.120961066999939 55.88670482000013, -2.099476691999911 55.88178131700006, -2.080189581999974 55.86937083500014, -2.022857225999957 55.80548737200003, -2.022856260779406 55.80548629953286, -2.009673631999902 55.79083893400012, -1.877837693999908 55.69489166900003, -1.863189256999902 55.67161692900011, -1.853098110999923 55.65932851800015, -1.831532355999911 55.65070221600014, -1.826079881999902 55.64362213700018, -1.8216853509999 55.63641998900006, -1.816477016999897 55.63287995000017, -1.807118292999888 55.63450755400008, -1.800770636999943 55.63922760600009, -1.796294725999871 55.64423248900015, -1.792591925999943 55.64655182500012, -1.781402147999927 55.64565664300012, -1.779184449748251 55.64500687148037, -2.154405108491372 55.46805688223992, -2.187675715831111 55.43123644788887, -2.32920126618491 55.40226719605014, -2.332644924309388 55.36768306711578, -2.365270136588808 55.34654569082668, -2.44892670949291 55.35574271826116, -2.622915649578484 55.26249974731714, -2.631140241836541 55.21773449669905, -2.685006589899843 55.1891024264829, -2.918156917253946 55.06171578917618, -3.02343405005314 55.05370841219339, -3.033621993251579 54.97870716938949, -3.0462947259999 54.98212311400006, -3.050282355999883 54.98151276200012, -3.050291125459182 54.98151137867244, -3.135406053999958 54.96808502800012, -3.453846808999884 54.98175690300006, -3.470692511999886 54.98444245000012, -3.486236131999902 54.98948802300008, -3.501047329999949 54.99249909100017, -3.515288865999963 54.98920319200012, -3.51235917899993 54.98712799700012, -3.511463995999947 54.98688385600015, -3.510894334999961 54.98598867400007, -3.509185350999957 54.98175690300006, -3.526031053999958 54.97711823100003, -3.541859503999916 54.98065827000012, -3.570546027999882 54.995428778, -3.583607550999943 54.96808502800012, -3.575672980999883 54.95734284100011, -3.57062740799995 54.93756745000009, -3.568755662999905 54.91600169500008, -3.570546027999882 54.89980703300013, -3.581695115999906 54.88361237200017, -3.598378058999941 54.87799713700015, -3.691761847999913 54.88320547100007, -3.717640753999945 54.88084544500002, -3.739247199999937 54.85980866100009, -3.810129360999923 54.86627838700018, -3.807850714999944 54.861070054, -3.806792772999898 54.86090729400003, -3.80333411399991 54.8588727890001, -3.812367316999911 54.85516998900006, -3.819813605999883 54.85590241100009, -3.826079881999931 54.85993073100015, -3.831288214999944 54.86627838700018, -3.819976365999935 54.87856679900013, -3.815052863999881 54.87714264500006, -3.810129360999923 54.87250397300012, -3.811634894999969 54.88003164300001, -3.813221808999913 54.88312409100008, -3.816965298999946 54.88617584800006, -3.828846808999913 54.87498607000008, -3.844309048999918 54.86627838700018, -3.839751756999959 54.85590241100009, -3.83747311099998 54.85199616100009, -3.84410559799997 54.85097890800013, -3.857899542999888 54.84454987200012, -3.823841925999943 54.82469310100011, -3.833607550999886 54.82005442900008, -3.885731574999937 54.80646393400012, -3.964182094999984 54.77191803600012, -4.011708136999886 54.76821523599999, -4.042876756999959 54.76947663000009, -4.042876756999959 54.77692291900014, -4.046783006999959 54.77802155200011, -4.050200975999957 54.77855052299999, -4.053334113999938 54.77997467699997, -4.055775519999969 54.78253815300015, -4.052967902999939 54.78546784100008, -4.050160285999965 54.78900788000006, -4.049712693999965 54.78998444200012, -4.051747199999909 54.80003489800002, -4.047718878999945 54.81305573100009, -4.049956834999932 54.82322825700005, -4.063588019999969 54.82684967700011, -4.064035610999952 54.83152903900013, -4.078602667999888 54.82412344000012, -4.090077277999939 54.80975983300006, -4.093495245999947 54.79266998900012, -4.083851691999968 54.77692291900014, -4.122954881999931 54.77301666900014, -4.173939581999946 54.79230377800009, -4.209136522999898 54.82623932500015, -4.200550910999965 54.86627838700018, -4.215402798999946 54.861029364, -4.239735480999911 54.84300364800008, -4.255767381999902 54.83832428600006, -4.270741339999944 54.83942291900009, -4.34528561099998 54.86017487200009, -4.356922980999883 54.86554596600006, -4.365630662999962 54.87250397300012, -4.375152147999955 54.88690827000009, -4.37987219999988 54.89789459799998, -4.386789516999983 54.90477122600008, -4.402902798999946 54.90729401200009, -4.409006313999924 54.90302155200008, -4.416818813999924 54.89280833500014, -4.423573370999947 54.88035716400013, -4.426503058999884 54.86945221600014, -4.417225714999944 54.845933335, -4.409413214999944 54.831244208, -4.402902798999946 54.82469310100011, -4.386708136999886 54.82416413000011, -4.372425910999908 54.82184479400014, -4.359608527999882 54.81663646000008, -4.347645636999943 54.80731842700011, -4.344471808999884 54.79450104400009, -4.353179490999963 54.78310781500004, -4.358143683999913 54.77098216400005, -4.343861456999917 54.75641510600009, -4.356516079999977 54.74188873900006, -4.353260870999947 54.72089264500003, -4.348133917999917 54.70197174700012, -4.354725714999887 54.693793036, -4.360340949999909 54.69159577000009, -4.365305141999954 54.68695709800009, -4.371896938999924 54.68227773600016, -4.38239498599998 54.68008047100007, -4.405262824999909 54.68207428600012, -4.426503058999884 54.68756745000015, -4.45181230399993 54.69879791900014, -4.461171027999882 54.70123932500017, -4.49673417899993 54.70062897300012, -4.50560462099989 54.70465729400009, -4.563628709999961 54.75641510600009, -4.596669074999909 54.77529531500012, -4.714466925999943 54.81785716400007, -4.759592251999891 54.82534414300015, -4.781076626999919 54.83307526200015, -4.799631313999924 54.86127350500014, -4.821034308999884 54.86664459800001, -4.859120245999861 54.86627838700018, -4.883046027999939 54.8600934920001, -4.905873175999943 54.84979889500001, -4.925770636999943 54.83738841400007, -4.941029425999915 54.82469310100011, -4.949615037999934 54.81582265800016, -4.953684048999975 54.81000397300001, -4.954823370999918 54.80475495000012, -4.954701300999943 54.79743073100012, -4.95287024599989 54.78896719000006, -4.94790605399993 54.77732982000008, -4.940256313999981 54.76703522300015, -4.930165167999917 54.76264069200006, -4.923247850999928 54.75185781500006, -4.911936001999948 54.72821686400012, -4.89598548099994 54.70453522300012, -4.867258266999983 54.69013092700006, -4.866932745999947 54.68146393400015, -4.872141079999949 54.66331614800005, -4.87242591099988 54.65403880400011, -4.87205969999988 54.64923737200012, -4.859120245999861 54.63296133000007, -4.88060462099989 54.63621653900013, -4.923491990999963 54.64972565300009, -4.944081183999913 54.652777411, -4.953684048999975 54.65973541900009, -4.959868943999936 54.67552317900011, -4.958973761999943 54.69196198100012, -4.947255011999886 54.70123932500017, -4.954823370999918 54.70746491100012, -4.958892381999959 54.71405670800011, -4.959055141999926 54.72093333500003, -4.954701300999943 54.72850169500008, -4.973378058999913 54.72972239799999, -4.981556769999941 54.73163483300014, -4.988189256999902 54.73529694200001, -4.992665167999945 54.74433014500001, -4.997059699999937 54.75836823100015, -5.003285285999908 54.77130768400006, -5.013010219999956 54.77692291900014, -5.033192511999886 54.782416083, -5.128244594999984 54.848944403, -5.157134568999908 54.87909577000012, -5.175526495999947 54.91461823100001, -5.180653449999852 54.95441315300009, -5.177601691999968 54.99054596600003, -5.170806443999936 55.00869375200013, -5.156727667999888 55.01654694200009, -5.135609503999973 55.01585521000005, -5.124582485999923 55.01679108300006, -5.119740363999938 55.01992422100012, -5.115142381999931 55.03156159100011, -5.105213995999918 55.02619049700017, -5.095529751999948 55.01508209800015, -5.091867641999983 55.009711005, -5.076893683999884 54.99555084799998, -5.069488084999875 54.98602936400006, -5.064564581999917 54.97553131700001, -5.063791469999984 54.96458567900014, -5.065256313999953 54.94033437700013, -5.060861782999979 54.93113841400007, -5.047515428999958 54.92031484600007, -5.03099524599989 54.91132233299997, -5.013091600999928 54.90961334800015, -4.995594855999883 54.92031484600007, -4.992298956999946 54.92426178600006, -4.988189256999902 54.92772044500008, -4.988189256999902 54.93455638200008, -5.024077928999901 54.97638580900009, -5.029774542999888 54.98550039300009, -5.032500779999936 54.993719794, -5.033029751999919 54.99526601800004, -5.047027147999898 55.01508209800015, -5.05028235599994 55.02680084800012, -5.049672003999973 55.0489769550001, -5.047596808999941 55.05573151200004, -5.043446417999917 55.06427643400006, -5.025786912999905 55.08869049700012, -5.018950975999871 55.10224030200008, -5.017566565568385 55.1124401496574, -2.142934972128522 55.91611608188053))",1474.4765633417014
Z5,"POLYGON ((-2.576812303999958 56.28075193353216, -2.576812303999958 56.27777741100012, -2.630116339999915 56.24852122600011, -2.648345506999902 56.22870514500009, -2.672027147999927 56.22239817900005, -2.720204230999883 56.21629466400005, -2.783599412999905 56.19196198100009, -2.806141730999883 56.1883812520001, -2.830718553999901 56.19074127800015, -2.892079230999883 56.20888906500006, -2.940052863999966 56.20941803600014, -2.964344855999883 56.20563385600012, -2.974680141999954 56.19830963700012, -2.982411261999886 56.18911367400013, -3.035552537999877 56.16791413000006, -3.091053839999944 56.13226959800001, -3.107533331999917 56.12689850500014, -3.12755286399991 56.12287018400018, -3.138295050999915 56.11220937700013, -3.152251756999959 56.07851797100012, -3.163563605999855 56.06386953300013, -3.17837480399993 56.05809153900007, -3.248443162999905 56.05597565300006, -3.268381313999981 56.05093008000013, -3.303049282999979 56.03754303600003, -3.342681443999908 56.02716705900012, -3.381825324999937 56.02338288000009, -3.420969204999977 56.02488841400005, -3.582590298999975 56.05174388200014, -3.671498175999915 56.05084870000015, -3.710031704999977 56.05809153900007, -3.745432094999984 56.07221100500009, -3.746490037999962 56.07278066600007, -3.78221594999988 56.09218984600007, -3.803130662999934 56.10712311400012, -3.817005988999938 56.11225006700012, -3.83747311099998 56.11261627800015, -3.83747311099998 56.10643138200008, -3.777699347999942 56.08283112200014, -3.769154425999915 56.07514069200012, -3.760853644999941 56.07245514500015, -3.726429816999911 56.03803131700012, -3.721424933999941 56.03070709800001, -3.71263587099989 56.028998114, -3.693470831999917 56.03115469000001, -3.686634894999912 56.03070709800001, -3.679554816999939 56.02545807500012, -3.674794074999937 56.01870351800009, -3.66828365799995 56.01276276200015, -3.656239386999943 56.01019928600006, -3.599720831999917 56.01723867400013, -3.577381964999887 56.01703522300006, -3.405425584999904 55.98973216400007, -3.358265753999916 55.98973216400007, -3.340891079999921 55.99445221600008, -3.331044074999909 55.99408600500009, -3.320423956999946 55.98602936400015, -3.303456183999884 55.97760651200009, -3.121815558999913 55.96930573100012, -3.114735480999855 55.96613190300015, -3.096831834999904 55.95197174700003, -3.090728318999908 55.94818756700001, -3.078236456999917 55.94684479400011, -3.015695766999983 55.95050690300015, -2.939930792999917 55.96930573100012, -2.916656053999901 55.9806175800001, -2.900054490999935 55.99616120000009, -2.882883266999926 56.00849030200006, -2.857980923999975 56.01019928600006, -2.86363684799997 56.02228424700006, -2.866322394999941 56.0267601580001, -2.870961066999968 56.03070709800001, -2.852772589999887 56.0397809920001, -2.823150193999936 56.05975983300009, -2.802805141999954 56.06484609600001, -2.635121222999942 56.05805084800006, -2.615956183999884 56.05316803600012, -2.587554490999963 56.03095123900015, -2.569406704999949 56.02448151200015, -2.578358527999882 56.00800202000006, -2.583648240999963 56.00275299700017, -2.569569464999915 55.99994538000011, -2.544056769999941 56.0026716170001, -2.528960740999935 55.99656810100011, -2.5248103509999 56.00055573100018, -2.514556443999965 56.00576406500006, -2.507923956999974 56.01019928600006, -2.493275519999969 56.00153229400014, -2.452504035999908 55.98525625200013, -2.41437740799995 55.97833893400012, -2.350941535999908 55.94818756700001, -2.307769334999904 55.93500397300015, -2.146839972999942 55.91730377800015, -2.142934972128522 55.91611608188053, -5.017566565568385 55.1124401496574, -5.016184048999918 55.12262604400014, -5.007801886999943 55.14118073100015, -4.988270636999886 55.15265534100011, -4.947255011999886 55.16791413000009, -4.88239498599998 55.21857330900015, -4.87755286399991 55.22089264500012, -4.867258266999983 55.22247955900015, -4.865305141999926 55.22565338700012, -4.86558997299997 55.23631419499996, -4.864816860999952 55.24135976800007, -4.841949022999927 55.27509186400006, -4.838002081999946 55.28400299700012, -4.837228969999927 55.29385000200013, -4.839751756999959 55.31557851800001, -4.838002081999946 55.32501862200012, -4.832508917999917 55.33112213700009, -4.799224412999934 55.35472239800005, -4.781076626999919 55.36351146000011, -4.773101365999963 55.36937083499997, -4.767160610999952 55.37905508000001, -4.75877844999988 55.40228913000014, -4.749256964999887 55.41376373900009, -4.717030402999939 55.43048737200012, -4.650502081999946 55.44847239799996, -4.626332160999937 55.46841054900004, -4.61778723899991 55.49559153899996, -4.626779751999948 55.51972077000006, -4.650786912999962 55.53705475500006, -4.687163865999963 55.54413483300011, -4.66624915299991 55.56220123900012, -4.666493292999945 55.56329987200017, -4.671131964999887 55.58441803600009, -4.692738410999965 55.60521067900008, -4.721994594999984 55.61920807500012, -4.776519334999875 55.63287995000017, -4.808745897999927 55.63361237200009, -4.818104620999947 55.63719310100008, -4.810617641999983 55.64655182500012, -4.810617641999983 55.65399811400009, -4.8685603509999 55.67560455900018, -4.900990363999966 55.69232819200012, -4.920521613999966 55.70856354400014, -4.876332160999965 55.73525625200007, -4.861073370999918 55.75674062700001, -4.865305141999926 55.79047272300001, -4.871734178999958 55.80243561400012, -4.877797003999945 55.81102122600005, -4.882720506999902 55.82135651200015, -4.888661261999943 55.86452871300015, -4.888824022999898 55.86530182500009, -4.892648891999897 55.89288971600008, -4.886463995999947 55.91966380400011, -4.872141079999949 55.93720123900015, -4.849354620999918 55.948228257, -4.818104620999947 55.95563385600018, -4.799387173999975 55.95791250200016, -4.78579667899993 55.95697663000006, -4.722320115999935 55.94009023599999, -4.705433722999942 55.93846263199997, -4.693959113999881 55.94135163000009, -4.672515428999958 55.93378327000012, -4.505970831999974 55.91909414300012, -4.481678839999915 55.92829010600009, -4.59060624899999 55.94151439000005, -4.630034959999875 55.94627513200005, -4.673451300999943 55.96185944200012, -4.724517381999931 55.99835846600008, -4.765044725999928 56.00706614800008, -4.783436652999882 56.01764557500003, -4.799224412999934 56.03095123900015, -4.809040122552225 56.04199391256945, -2.576812303999958 56.28075193353216))",10112.779069967633
